gene,EN_Rest,HC_Rest,NL_Rest,PE_Rest,EN_Stim8hr,HC_Stim8hr,NL_Stim8hr,PE_Stim8hr,EN_Stim48hr,HC_Stim48hr,NL_Stim48hr,PE_Stim48hr,ncell_min,umap_x,umap_y,leiden,drug_target_status,approved_drugs,pharos_tdl,tractability_modality,immune_disease_assoc,depmap_essentiality,gnomad_loeuf,function,pathway_family,protein_class_family,nearest_string_neighbors,is_deep_subset
ACBD6,6.751817226409912,0.7424328923225403,0.721107542514801,0.6631141304969788,7.556118965148926,0.7625958919525146,0.8647750020027161,0.6575204133987427,7.0267791748046875,0.8376138806343079,0.7977091670036316,0.6029723882675171,89,7.7732906,4.956424,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=0.068,LOEUF=1.038; pLI=0.0,"Binds long-chain acyl-coenzyme A molecules with a strong preference for unsaturated C18:1-CoA, lower affinity for unsaturated C20:4-CoA, and very weak affinity for saturated C16:0-CoA.",Metabolism,Acyl-CoA binding protein superfamily; Ankyrin repeat-containing domain superfamily,NMT2(0.917); NMT1(0.822); ZNF23(0.673); ACBD3(0.62); NTPCR(0.613),False
ACE,5.84170389175415,0.4906470775604248,0.8776291608810425,0.6131927371025085,7.960781097412109,0.9669700264930724,0.584923505783081,0.6654542684555054,7.894270896911621,0.8355902433395386,0.8151556253433228,0.7065144777297974,57,8.673976,3.4547262,0,approved_target,APPROVED: BENAZEPRIL; BENAZEPRIL HYDROCHLORIDE; CAPTOPRIL; CILAZAPRIL; DELAPRIL; ENALAPRIL; ENALAPRIL MALEATE; ENALAPRILAT; FOSINOPRIL; FOSINOPRIL SODIUM; IMIDAPRIL; LISINOPRIL; MOEXIPRIL; MOEXIPRIL HYDROCHLORIDE; PERINDOPRIL; PERINDOPRIL ARGININE; PERINDOPRIL ERBUMINE; QUINAPRIL; QUINAPRIL HYDROCHLORIDE; RAMIPRIL; SPIRAPRIL; TRANDOLAPRIL | CANDIDATES: ILEPATRIL[PHASE_2_3]; LISINOPRIL ANHYDROUS[P3],Tclin,PROTAC_degrader; antibody; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.104,LOEUF=0.881; pLI=0.0,"Dipeptidyl carboxypeptidase that removes dipeptides from the C-terminus of a variety of circulating hormones, such as angiotensin I, bradykinin or enkephalins, thereby playing a key role in the regulation of blood pressure, electrolyte homeostasis or synaptic plasticity .",Metabolism of proteins,"Peptidase M2, peptidyl-dipeptidase A",AGT(0.999); KNG1(0.995); REN(0.987); AGTR1(0.974); ACE2(0.956),True
ACER1,6.9837493896484375,0.8928079009056091,0.7867895364761353,0.5581480264663696,7.10997200012207,0.4636105895042419,0.9652883410453796,0.8712107539176941,6.066644668579102,0.2488740086555481,0.8148895502090454,1.0366119146347046,100,3.8778448,3.2715313,5,no_known_drug,NOT_FOUND,Tbio,antibody,NOT_FOUND,not_common_essential; mean_geneEffect=-0.014,LOEUF=1.412; pLI=0.0,Endoplasmic reticulum ceramidase that catalyzes the hydrolysis of ceramides into sphingosine and free fatty acids at alkaline pH .,Metabolism,Alkaline ceramidase,ASAH2(0.985); ASAH1(0.981); CERK(0.97); SPHK2(0.969); SPHK1(0.968),False
ACER3,7.084862232208252,0.7827708125114441,0.7496706247329712,0.6070317029953003,7.873648643493652,0.9011474251747132,0.5620647668838501,0.7414884567260742,7.603447437286377,0.7215135097503662,0.4172366857528686,0.6872904896736145,100,9.693033,5.3468056,4,no_known_drug,NOT_FOUND,Tbio,antibody; small_molecule,colitis(0.075),not_common_essential; mean_geneEffect=0.091,LOEUF=0.815; pLI=0.3039,"Endoplasmic reticulum and Golgi ceramidase that catalyzes the hydrolysis of unsaturated long-chain C18:1-, C20:1- and C20:4-ceramides, dihydroceramides and phytoceramides into sphingoid bases like sphingosine and free fatty acids at alkaline pH .",Metabolism,Alkaline ceramidase,ASAH2(0.981); ASAH1(0.975); SPHK1(0.965); SPHK2(0.963); CERS6(0.963),False
ACLY,6.421980857849121,0.5688538551330566,0.751211404800415,0.6542040109634399,7.963651180267334,0.9718596339225768,0.961822271347046,0.8289015293121338,7.088204383850098,0.4168424606323242,0.6946659088134766,0.6551245450973511,86,8.910986,3.084112,0,approved_target,APPROVED: BEMPEDOIC ACID,Tclin,PROTAC_degrader; antibody; small_molecule,atherosclerosis(0.47); coronary atherosclerosis(0.259),not_common_essential; mean_geneEffect=-0.524,LOEUF=0.401; pLI=1.0,"Catalyzes the cleavage of citrate into oxaloacetate and acetyl-CoA, the latter serving as common substrate in multiple biochemical reactions in protein, carbohydrate and lipid metabolism.",Immune System; Metabolism,ATP-citrate synthase; Citrate synthase,CS(0.998); FASN(0.994); SUCLG1(0.991); DLAT(0.988); ACACA(0.986),True
ACOT13,6.8685221672058105,0.7269900441169739,0.625450849533081,0.5771175026893616,6.8287506103515625,0.3526553511619568,0.9871207475662231,1.0057933330535889,7.623852252960205,0.680514931678772,0.3423124551773071,0.4034948945045471,60,6.1548915,-0.02482785,1,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,uveitis(0.253),not_common_essential; mean_geneEffect=0.02,LOEUF=1.453; pLI=0.0006,"Catalyzes the hydrolysis of acyl-CoAs into free fatty acids and coenzyme A (CoASH), regulating their respective intracellular levels .",Metabolism,Acyl-coenzyme A thioesterase 13,PCTP(0.956); KIAA0319(0.945); TDP2(0.935); DCDC2(0.922); UBIAD1(0.894),False
ACOT8,7.960848331451416,0.9641143083572388,0.7750523090362549,0.7100490927696228,4.807912826538086,0.549383282661438,0.9491349458694458,0.714556097984314,6.5879902839660645,0.3493093252182007,0.5525052547454834,0.7571896910667419,60,8.975562,9.13816,8,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,NOT_FOUND,not_common_essential; mean_geneEffect=0.048,LOEUF=1.097; pLI=0.0,"Catalyzes the hydrolysis of acyl-CoAs into free fatty acids and coenzyme A (CoASH), regulating their respective intracellular levels .",Metabolism; Protein localization,Acyl-CoA thioesterase,ACOT2(0.957); ACOT1(0.952); SCP2(0.947); BAAT(0.942); SLC27A5(0.935),False
ACOT9,5.809626579284668,0.1506572961807251,0.8731310963630676,0.8735864758491516,6.45815896987915,0.5550068616867065,0.7346633076667786,0.6418424248695374,7.618777751922607,0.6367543935775757,0.6298206448554993,0.6877416372299194,52,10.278208,-0.010900627,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,NOT_FOUND,not_common_essential; mean_geneEffect=0.082,NOT_FOUND,Mitochondrial acyl-CoA thioesterase.,Metabolism,HotDog domain superfamily,ACOT2(0.768); ACOT8(0.707); ACOT13(0.678); ETFA(0.674); ACOT6(0.623),False
ACOX1,4.9690470695495605,0.1835163235664367,0.814367413520813,0.6878353953361511,7.988072872161865,0.9853646159172058,0.6807985305786133,0.8255388140678406,7.113109111785889,0.7319900989532471,0.2870769500732422,0.3345647752285003,100,11.913393,2.3137712,4,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader,autoimmune disorder of central nervous system(0.34),not_common_essential; mean_geneEffect=-0.168,LOEUF=0.67; pLI=0.0,Involved in the initial and rate-limiting step of peroxisomal beta-oxidation of straight-chain saturated and unsaturated very-long-chain fatty acids (VLCFAs) .,Metabolism; Protein localization,Peroxisomal acyl-coenzyme A oxidase; Acyl-CoA oxidase,ACAA1(0.998); HSD17B4(0.998); EHHADH(0.998); HADHB(0.996); ECHS1(0.996),True
ACP1,5.17476749420166,0.1114798784255981,0.7891848683357239,0.8748674392700195,7.088528633117676,0.5535691976547241,0.972784161567688,0.7813296318054199,7.018353462219238,0.5788372755050659,0.6525159478187561,0.5596189498901367,64,9.091653,0.52006656,7,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; antibody; small_molecule,Hashimoto thyroiditis(0.219),not_common_essential; mean_geneEffect=0.151,LOEUF=1.548; pLI=0.0,"Acts on tyrosine phosphorylated proteins, low-MW aryl phosphates and natural and synthetic acyl phosphates with differences in substrate specificity between isoform 1 and isoform 2.",,"Low Molecular Weight Phosphotyrosine Protein Phosphatase; Protein-tyrosine phosphatase, low molecular weight, mammalian; Protein-tyrosine phosphatase, low molecular weight",OCA2(0.899); GET3(0.897); FLAD1(0.854); GLRX(0.851); OSGEPL1(0.824),True
ACP6,6.996660232543945,0.6902730464935303,0.5379061102867126,0.7188159823417664,7.907882690429688,0.9105970859527588,0.6640652418136597,0.6862218379974365,7.569009780883789,0.6365833282470703,0.487517237663269,0.5985117554664612,79,10.226744,5.699269,2,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.036,LOEUF=1.314; pLI=0.0,Hydrolyzes lysophosphatidic acid (LPA) containing a medium length fatty acid chain to the corresponding monoacylglycerol.,Metabolism,"Histidine phosphatase superfamily, clade-2; Histidine Acid Phosphatase",PRKAB2(0.748); GPR89B(0.726); CHD1L(0.706); NBPF11(0.704); FMO5(0.704),False
ACSF2,6.8116044998168945,0.4584177136421203,0.5994294881820679,0.6290937662124634,7.950710296630859,0.9653180837631226,0.595497190952301,0.6649068593978882,7.879587650299072,0.8193432092666626,0.7042209506034851,0.6916194558143616,61,8.871158,5.7607822,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,ulcerative colitis(0.028); inflammatory bowel disease(0.026); acute myeloid leukemia(0.023),not_common_essential; mean_geneEffect=-0.139,LOEUF=0.845; pLI=0.0,"Acyl-CoA synthases catalyze the initial reaction in fatty acid metabolism, by forming a thioester with CoA .",Metabolism,AMP-binding enzyme domain superfamily,MRPL21(0.939); MRPL3(0.938); MRPL13(0.937); MRPL47(0.934); MRPL43(0.933),False
ACSF3,7.189177513122559,0.5170606374740601,0.8372405767440796,0.5519195795059204,5.853266716003418,0.4438280463218689,0.6625827550888062,0.5697344541549683,7.010134696960449,0.4093157052993774,0.477222740650177,0.4488355815410614,95,10.805355,8.740265,8,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,phototoxic dermatitis(0.167),not_common_essential; mean_geneEffect=0.083,LOEUF=1.717; pLI=0.0,"Catalyzes the initial reaction in intramitochondrial fatty acid synthesis, by activating malonate and methylmalonate, but not acetate, into their respective CoA thioester .",Metabolism,"AMP-binding enzyme domain superfamily; ANL, N-terminal domain",FASN(0.969); MLYCD(0.961); MCEE(0.947); MCAT(0.938); ALDH9A1(0.937),False
ACSL3,7.857390403747559,0.8794653415679932,0.7237439155578613,0.7422131299972534,7.33026123046875,0.7210561633110046,0.3899760246276855,0.759333074092865,7.063643932342529,0.8732542395591736,0.3722819685935974,0.2990323305130005,34,11.467358,5.6634274,3,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,acute myeloid leukemia(0.313),not_common_essential; mean_geneEffect=-0.42,LOEUF=0.606; pLI=0.0104,"Acyl-CoA synthetases (ACSL) activates long-chain fatty acids for both synthesis of cellular lipids, and degradation via beta-oxidation .",Metabolism,"ANL, N-terminal domain",FASN(0.964); CPT1A(0.955); LPL(0.914); AASDH(0.908); DGAT1(0.867),False
ACSL5,6.422945976257324,0.4263596534729004,0.4688812494277954,0.5440964698791504,6.217973709106445,0.5957744121551514,0.6992852687835693,0.6515305042266846,7.1908674240112305,0.5746546983718872,0.905743420124054,0.7968367338180542,100,8.529209,8.481534,8,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; antibody; small_molecule,amyotrophic lateral sclerosis(0.158); systemic lupus erythematosus(0.074),not_common_essential; mean_geneEffect=0.048,LOEUF=0.703; pLI=0.0,"Catalyzes the conversion of long-chain fatty acids to their active form acyl-CoAs for both synthesis of cellular lipids, and degradation via beta-oxidation .",Metabolism,"Long-chain fatty acid CoA synthetase, eukaryotic",CPT1A(0.955); FASN(0.954); AASDH(0.911); LPL(0.905); MGLL(0.867),True
ACSM3,7.386216163635254,0.5915420055389404,0.9558941125869752,0.8816744089126587,6.8693623542785645,0.5312950611114502,1.0032858848571775,0.7874072790145874,5.683536052703857,0.1710906624794006,0.8206819891929626,0.9294328689575196,89,3.8133206,3.5962338,5,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,acute myeloid leukemia(0.082),not_common_essential; mean_geneEffect=-0.036,LOEUF=1.0; pLI=0.0,"Catalyzes the activation of fatty acids by CoA to produce an acyl-CoA, the first step in fatty acid metabolism .",Metabolism,Mitochondrial Acyl-CoA Synthetase Medium-Chain,ACADS(0.961); EHHADH(0.752); HSDL2(0.7); CS(0.694); ACADL(0.624),False
ACSS1,6.976625442504883,0.9483670592308044,0.94923734664917,0.5799232721328735,5.674353122711182,0.2234886884689331,1.0617963075637815,0.9158044457435608,5.122544288635254,0.2265287637710571,0.780367374420166,0.6416431665420532,67,3.9205265,2.9258702,5,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,acute myeloid leukemia(0.061),not_common_essential; mean_geneEffect=0.076,LOEUF=0.713; pLI=0.0,Catalyzes the synthesis of acetyl-CoA from short-chain fatty acids .,Metabolism,Acetate-CoA ligase,SIRT3(0.994); CS(0.984); ACAT1(0.964); ACACA(0.957); ACOX1(0.956),False
ACSS2,6.482561111450195,0.3160086870193481,0.7332442998886108,0.5257925391197205,7.922047615051269,0.942026674747467,0.4726295471191406,0.7080349922180176,5.676745414733887,0.1596908569335937,0.8659183979034424,0.9120419025421144,65,3.2848275,4.9250054,5,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; small_molecule,autoimmune disorder of central nervous system(0.261),not_common_essential; mean_geneEffect=0.159,LOEUF=0.786; pLI=0.0,Catalyzes the synthesis of acetyl-CoA from short-chain fatty acids .,Metabolism; Organelle biogenesis and maintenance,Acetate-CoA ligase,CS(0.983); ACACA(0.97); ACACB(0.96); ACAT1(0.96); ACOT12(0.959),True
ACTN1,5.817967891693115,0.5466387271881104,0.8593614101409912,0.6622858047485352,7.651509761810303,0.8427120447158813,0.668890118598938,0.6949523687362671,7.404358863830566,0.6486561298370361,0.5642188787460327,0.7002372145652771,66,9.855114,3.0643034,4,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,mixed connective tissue disease(0.279),not_common_essential; mean_geneEffect=-0.125,LOEUF=0.331; pLI=1.0,F-actin cross-linking protein which is thought to anchor actin to a variety of intracellular structures.,Cell-Cell communication; Extracellular matrix organization; Hemostasis; Signal Transduction,CH domain superfamily; EF-hand domain pair,VCL(0.999); ACTN4(0.998); ZYX(0.989); ACTB(0.985); ITGB1(0.974),False
ACTR1B,6.476889610290527,0.2662789821624756,0.7191508412361145,0.8716297745704651,7.9394850730896,0.9409313797950744,0.7558700442314148,0.7394857406616211,7.441234111785889,0.5696823000907898,0.5497630834579468,0.6414824724197388,43,9.813324,1.6429577,7,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; antibody,Hashimoto thyroiditis(0.322),not_common_essential; mean_geneEffect=-0.3,LOEUF=0.969; pLI=0.0,Component of a multi-subunit complex involved in microtubule based vesicle motility.,Immune System,Actin family,DCTN2(0.998); DCTN4(0.998); DCTN1(0.997); ACTR10(0.995); DCTN5(0.993),False
ACTR2,7.846956253051758,0.8658010959625244,0.5642872452735901,0.729069709777832,7.962136745452881,0.9255747199058532,0.5317612886428833,0.6538165807723999,7.318322658538818,0.5269237160682678,0.4137671589851379,0.2919448316097259,47,11.147978,6.288789,2,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; antibody; small_molecule,autoimmune disorder of central nervous system(0.37); multiple sclerosis(0.314); psoriasis(0.282),common_essential; mean_geneEffect=-1.379,LOEUF=0.177; pLI=1.0,"ATP-binding component of the Arp2/3 complex, a multiprotein complex that mediates actin polymerization upon stimulation by nucleation-promoting factor (NPF) .",Developmental Biology; Disease; Immune System; Signal Transduction; Vesicle-mediated transport,Actin family,ARPC2(0.999); ARPC3(0.999); ACTR3B(0.999); ACTR3(0.999); ARPC1B(0.999),True
ACVR1B,7.466272830963135,0.7040941715240479,0.3111916780471802,0.6398106813430786,7.99056339263916,0.987800359725952,0.4810119271278381,0.7973584532737732,7.89130973815918,0.8507927060127258,0.5731145143508911,0.6975155472755432,87,8.745042,6.4728055,6,no_known_drug,NOT_FOUND,Tchem,PROTAC_degrader; antibody; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=-0.099,LOEUF=0.404; pLI=0.9999,Transmembrane serine/threonine kinase activin type-1 receptor forming an activin receptor complex with activin receptor type-2 (ACVR2A or ACVR2B).,Developmental Biology; Signal Transduction,"Ser/Thr protein kinase, TGFB receptor",ACVR2B(0.999); TDGF1(0.998); ACVR2A(0.998); INHBA(0.996); MSTN(0.995),True
ACVR2A,6.3453216552734375,0.3976311087608337,0.4547977447509765,0.4224703907966614,4.229984760284424,0.6732045412063599,0.603107750415802,0.5387663841247559,7.811393260955811,0.7625789642333984,0.6158803701400757,0.6055861711502075,72,10.1105795,10.1520195,8,approved_target,APPROVED: DIBOTERMIN ALFA,Tchem,PROTAC_degrader; antibody; other; small_molecule,ulcerative colitis(0.372); Dysplasia in Ulcerative Colitis(0.37),not_common_essential; mean_geneEffect=-0.04,LOEUF=0.222; pLI=1.0,"On ligand binding, forms a receptor complex consisting of two type II and two type I transmembrane serine/threonine kinases.",Developmental Biology; Signal Transduction,"Ser/Thr protein kinase, TGFB receptor",BMP7(0.999); BMP6(0.999); GDF11(0.999); INHBA(0.999); ACVR1(0.999),True
ACY1,6.977346420288086,0.7764716148376465,0.8351049423217773,0.579396665096283,7.37824010848999,0.650338351726532,0.5501461029052734,0.7586068511009216,6.795750617980957,0.5950972437858582,0.7324550151824951,0.5965051651000977,54,9.167795,4.4147677,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader; small_molecule,NOT_FOUND,not_common_essential; mean_geneEffect=0.056,LOEUF=0.901; pLI=0.0,Aminoacylase involved in the hydrolysis of N-acetylated and N-formylated amino acids.,Disease; Drug ADME; Metabolism,Aminoacylase-1 peptidase M20A; N-acyl-L-amino-acid amidohydrolase; Peptidase M20,ASPA(0.981); OTC(0.966); ARG2(0.938); ARG1(0.92); ABHD14A-ACY1(0.903),False
ACYP1,7.984894275665283,0.9736794829368592,0.5856808423995972,0.5549711585044861,7.657875537872315,0.7849749326705933,0.9274964928627014,0.7135421633720398,7.130947589874268,0.8099766373634338,0.5917385220527649,0.7284778952598572,50,8.052594,6.11972,0,no_known_drug,NOT_FOUND,Tbio,PROTAC_degrader,otosclerosis(0.108),not_common_essential; mean_geneEffect=-0.005,LOEUF=1.303; pLI=0.0059,This gene is a member of the acylphosphatase family. The encoded protein is a small cytosolic enzyme that catalyzes the hydrolysis of the carboxyl-phosphate bond of acylphosphates. Two isoenzymes have been isolated and described based on their tissue localization: erythrocyte (common) type acylphosp,NOT_FOUND,Acylphosphatase,ACOT12(0.923); ALDH9A1(0.91); ACYP2(0.909); ALDH1B1(0.909); ALDH3A2(0.908),False
ADA,7.665620803833008,0.7278388738632202,0.5341257452964783,0.4783346056938171,4.466025352478027,0.5231965780258179,0.719407320022583,0.5375254154205322,7.7870869636535645,0.7939556837081909,0.511736273765564,0.556229829788208,54,10.7293215,10.104033,8,approved_target,APPROVED: AUTOLOGOUS CD34+ ENRICHED CELL FRACTION THAT CONTAINS CD34+ CELLS TRANSDUCED WITH RETROVIRAL VECTOR THAT ENCODES FOR THE HUMAN ADA CDNA SEQUENCE; PENTOSTATIN,Tclin,PROTAC_degrader; antibody; small_molecule,"Severe combined immunodeficiency due to adenosine deaminase deficiency(0.856); severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency(0.856); severe combined immunodeficiency(0.649); partial adenosine deaminase deficiency(0.642); Omenn syndrome(0.467)",not_common_essential; mean_geneEffect=-0.013,LOEUF=1.185; pLI=0.0,Catalyzes the hydrolytic deamination of adenosine and 2-deoxyadenosine .,Disease; Drug ADME; Metabolism,Adenosine deaminase; Adenosine/adenine deaminase,DPP4(0.999); PNP(0.998); ADA2(0.992); ADK(0.992); NT5E(0.984),True
