perturbation,line,EN_global,argmin_depth,oracle_rstar,D_1,D_final,D_min,path_length,direct_displacement,indirectness,nonlin_correction,progression_dip,nonmonotonicity,recovery,effect_size,n_de,n_cells,prog_L0,prog_L1,prog_L2,prog_L3,prog_L4,prog_L5,prog_L6,prog_L7,prog_L8,late_cell_cycle,late_dna_damage,late_translation,late_stress,late_apoptosis,late_interferon,late_mitochondrial,slope_cell_cycle,slope_dna_damage,slope_translation,slope_stress,slope_apoptosis,slope_interferon,slope_mitochondrial
C1D,k562,6.6028,8.0,8.0,1.01757,0.99675,0.99675,73.06186,12.3965,5.8937,1.05285,-0.0602,4,1.0602,1.6213,26,146,-0.0407,-0.0528,-0.0324,-0.0398,-0.0385,-0.0514,-0.0602,-0.0356,1.0,-0.02032,-0.0888,0.0155,-0.02106,-0.01477,-0.06105,-0.08844,-0.0022,-0.013743,-0.000413,-0.004231,-0.003586,-0.013255,-0.012655
C9orf16,k562,6.5027,2.0,2.0,0.94335,1.0,0.92852,71.8784,11.29543,6.3635,1.06501,-0.1203,6,1.1203,1.3568,13,202,0.0311,-0.065,-0.0915,-0.1034,-0.1072,-0.1173,-0.1203,-0.0356,1.0,0.02088,-0.06858,0.11982,-0.00173,-0.01477,-0.09242,-0.11449,0.00335,-0.010671,0.015035,-0.0019,-0.003629,-0.017804,-0.016992
C9orf78,k562,6.9799,7.0,7.0,0.97628,1.00891,0.92736,75.59446,11.44184,6.6068,1.26977,-0.3774,6,1.3774,1.1797,0,181,-0.2063,-0.2698,-0.3039,-0.3513,-0.3635,-0.3722,-0.3774,-0.2542,1.0,-0.01427,-0.06155,0.26836,0.05856,-0.03217,-0.05612,-0.10485,-0.002963,-0.010731,0.038233,0.006304,-0.007113,-0.013123,-0.013507
CAPZB,k562,5.9242,1.0,1.0,0.76,0.99303,0.76,88.08567,11.51053,7.6526,0.94177,0.0549,3,0.9451,3.5927,192,64,0.1861,0.0582,0.1164,0.1282,0.1315,0.1232,0.125,0.0549,1.0,0.00539,-0.10615,0.05385,-0.0634,0.04973,-0.0814,-0.09461,0.002861,-0.015514,0.007709,-0.010363,0.006426,-0.015996,-0.01324
CCAR1,k562,6.8639,8.0,8.0,1.05026,0.98361,0.98361,65.65039,10.13997,6.4744,1.09588,-0.1224,4,1.1224,2.8142,208,43,-0.126,-0.0959,-0.1032,-0.1048,-0.1125,-0.1224,-0.1156,-0.0558,1.0,0.08441,0.06676,0.1641,0.03908,0.04767,0.00505,-0.04438,0.013966,0.0099,0.023445,0.004174,0.005477,-0.002614,-0.006064
CCDC84,k562,6.8223,7.0,7.0,0.8818,0.9836,0.82895,87.96027,11.15672,7.8841,1.0703,-0.131,5,1.131,3.2278,263,77,0.0074,-0.0703,-0.0886,-0.1231,-0.1253,-0.1236,-0.131,0.02,1.0,-0.02152,-0.14012,0.32594,-0.00853,0.04205,-0.0117,-0.04265,-0.002741,-0.02058,0.044487,-0.000935,0.005114,-0.004741,-0.005036
CCDC86,k562,4.5341,2.0,2.0,0.73444,0.85436,0.67909,64.68101,12.31749,5.2512,0.73029,0.1904,5,0.8096,3.4208,236,235,0.0374,0.2697,0.2993,0.2907,0.2857,0.2763,0.2737,0.1904,1.0,-0.05613,-0.05542,0.16868,-0.0435,-0.06782,-0.11063,-0.00186,-0.007364,-0.007959,0.022572,-0.008448,-0.011635,-0.020235,0.000242
CCNB1,k562,6.8975,1.0,1.0,0.92131,1.02635,0.92131,78.19457,10.70409,7.3051,1.12411,-0.1241,0,1.1241,1.7522,29,150,-0.2187,-0.1241,-0.1014,-0.0922,-0.0869,-0.0793,-0.0709,-0.0707,1.0,0.10816,0.03286,0.34954,0.11744,0.04917,-0.03457,-0.0973,0.016257,0.00335,0.049937,0.015408,0.005647,-0.009105,-0.013928
CCNH,k562,3.0918,4.0,2.0,0.90912,0.92643,0.68842,98.24271,11.55748,8.5004,0.87536,0.067,5,0.933,3.4892,264,75,0.11,0.1246,0.2408,0.2382,0.2366,0.2321,0.2218,0.067,1.0,0.09007,0.05755,0.31159,-0.07552,0.02069,-0.04613,-0.02396,0.01534,0.008857,0.043855,-0.013066,0.00236,-0.010766,-0.003265
CCP110,k562,6.9533,4.0,4.0,1.00932,0.99727,0.97884,72.48505,11.66606,6.2133,1.01349,-0.031,2,1.031,2.262,111,47,-0.0028,-0.0135,-0.031,-0.0237,-0.0087,0.0045,0.0147,0.0211,1.0,0.03688,-0.03154,0.14182,0.0263,-0.02451,-0.06822,-0.13592,0.006445,-0.005269,0.019348,0.003172,-0.004574,-0.014604,-0.019469
CCT2,k562,2.8283,1.0,1.0,0.75992,0.8471,0.75992,90.54533,12.79174,7.0784,0.66732,0.2518,3,0.7482,4.1629,331,177,0.3323,0.3327,0.2518,0.2588,0.2605,0.2582,0.3322,0.321,1.0,0.03329,-0.12661,-0.03945,-0.11037,-0.02264,-0.02577,0.051,0.007585,-0.017179,-0.00345,-0.015288,-0.00465,-0.0087,0.006118
CCT3,k562,2.8933,1.0,1.0,0.78884,0.85729,0.78884,86.33205,13.62324,6.3371,0.76886,0.1194,2,0.8806,3.6535,280,217,0.1457,0.2311,0.1194,0.121,0.137,0.1665,0.2586,0.2248,1.0,0.02013,-0.12579,-0.1172,-0.10742,-0.0245,-0.0791,0.01378,0.005016,-0.017513,-0.01139,-0.015965,-0.005886,-0.01685,0.00139
CCT5,k562,3.3604,1.0,1.0,0.82551,0.90375,0.82551,83.24895,13.58337,6.1287,0.79001,0.092,3,0.908,3.8994,330,63,0.1003,0.21,0.1638,0.1653,0.1783,0.1752,0.1902,0.092,1.0,-0.02441,-0.10784,0.0628,-0.00775,-0.04104,-0.05473,-0.03108,-0.001915,-0.014523,0.009468,-0.003333,-0.0075,-0.014334,-0.004316
CCT7,k562,3.0928,1.0,1.0,0.75901,0.87106,0.75901,92.43523,13.30068,6.9497,0.75076,0.1312,3,0.8688,4.2768,341,141,0.1722,0.2492,0.1413,0.1556,0.1928,0.1872,0.1883,0.1312,1.0,0.00583,-0.10694,0.14414,-0.02248,-0.01984,-0.00783,0.03888,0.002658,-0.014803,0.022593,-0.004417,-0.005468,-0.0092,0.003001
CCT8,k562,4.4888,1.0,1.0,0.80893,0.91691,0.80893,85.81985,13.30827,6.4486,0.93895,0.0063,4,0.9937,3.4169,268,95,-0.01,0.0611,0.1185,0.112,0.1287,0.1168,0.0792,0.0063,1.0,-0.0228,-0.07517,0.09512,-0.03705,-0.02575,-0.09288,-0.00525,-0.003007,-0.011778,0.016456,-0.008703,-0.004981,-0.019528,-0.000959
CD2BP2,k562,5.7242,7.0,7.0,1.0356,0.9868,0.98373,77.9106,10.58023,7.3638,1.1669,-0.1669,1,1.1669,1.6815,31,119,-0.2372,-0.1669,-0.0919,-0.0902,-0.0733,-0.0692,-0.0598,-0.12,1.0,-0.01086,-0.14362,0.242,-0.00602,-0.03073,-0.07299,-0.15101,-0.000468,-0.021295,0.033102,-0.00166,-0.005543,-0.014114,-0.021897
CD3EAP,k562,6.0511,2.0,2.0,0.87958,0.90243,0.87885,69.58067,13.49837,5.1547,1.08781,-0.1023,4,1.1023,3.1783,245,85,-0.1579,-0.0878,-0.0789,-0.0886,-0.092,-0.0975,-0.1023,-0.0903,1.0,0.06936,-0.00876,0.1131,0.02426,0.00298,-0.08133,0.04017,0.012782,-0.001436,0.01475,0.001126,-0.000514,-0.017243,0.006163
CDC123,k562,5.388,6.0,6.0,0.85963,0.92149,0.76803,81.61569,12.81315,6.3697,0.87865,0.117,3,0.883,2.1148,82,110,0.0892,0.1214,0.1598,0.1536,0.2334,0.2404,0.2255,0.117,1.0,-0.03227,-0.07374,-0.05487,-0.01455,-0.03005,-0.07799,-0.02956,-0.004486,-0.012011,-0.008331,-0.003267,-0.006624,-0.015736,-0.003522
CDC16,k562,6.8104,7.0,7.0,0.99752,0.94884,0.91817,83.09864,13.06844,6.3587,1.1087,-0.1087,2,1.1087,2.1685,94,142,-0.0964,-0.1087,-0.0901,-0.0778,-0.0616,-0.0639,-0.0458,-0.0364,1.0,-0.13699,-0.1456,0.16592,-0.02655,0.00902,-0.05789,-0.04419,-0.019077,-0.022817,0.023048,-0.004296,0.000248,-0.012285,-0.005312
CDC42,k562,5.1938,8.0,8.0,1.00425,0.99746,0.99746,75.82611,12.69377,5.9735,1.05643,-0.0708,5,1.0708,2.3335,98,62,-0.0071,-0.0564,-0.0624,-0.0621,-0.0658,-0.0704,-0.0696,-0.0708,1.0,-0.0501,-0.10228,0.06169,0.00123,-0.00696,-0.06627,-0.06206,-0.007242,-0.016425,0.007108,-0.000595,-0.002508,-0.014582,-0.009034
CDC7,k562,3.5778,6.0,6.0,0.99663,0.95238,0.94286,80.6313,12.72565,6.3361,1.12434,-0.1879,1,1.1879,2.096,90,92,-0.1646,-0.1243,-0.018,-0.0103,-0.0064,-0.0044,0.002,-0.1879,1.0,-0.01166,-0.02809,0.09478,-0.01756,0.03662,-0.02935,-0.01875,0.001298,-0.003563,0.013004,-0.003357,0.004893,-0.007725,-0.001207
CDIPT,k562,6.8284,1.0,1.0,0.92038,1.01127,0.92038,70.87885,10.39199,6.8205,1.04878,-0.0488,1,1.0488,1.185,3,242,-0.0804,-0.0488,-0.0317,-0.0014,0.0097,0.0135,0.0165,-0.0273,1.0,0.08119,0.0115,0.17934,0.04633,0.01572,-0.04691,-0.12585,0.012106,0.000559,0.025824,0.006317,0.000971,-0.010735,-0.018785
CDK2,k562,5.9831,7.0,7.0,0.93404,0.98782,0.92428,76.79398,10.99894,6.9819,1.13384,-0.1613,5,1.1613,1.7758,42,103,-0.0852,-0.1338,-0.1527,-0.1596,-0.1613,-0.1576,-0.1613,-0.1488,1.0,0.13031,0.01551,0.22964,0.05817,0.06332,-0.04935,-0.10155,0.019141,0.00107,0.031415,0.006778,0.007704,-0.01138,-0.0148
CDK9,k562,5.0657,1.0,1.0,0.97233,0.98462,0.97233,79.479,12.23951,6.4936,1.05127,-0.175,5,1.175,2.2379,101,134,-0.1415,-0.0513,-0.0631,-0.1184,-0.1403,-0.1662,-0.175,-0.0686,1.0,0.00166,-0.07076,0.15439,-0.05264,-0.01896,-0.12558,-0.10652,0.000722,-0.011964,0.02349,-0.010152,-0.004335,-0.023451,-0.015067
CENPC,k562,4.0032,1.0,1.0,0.76209,0.9705,0.76209,80.85364,12.07488,6.696,0.97312,0.0159,3,0.9841,2.7354,175,116,0.0449,0.0269,0.0159,0.0213,0.0555,0.0577,0.0947,0.043,1.0,0.06108,-0.04147,-0.03694,-0.06251,0.04953,-0.09507,-0.05585,0.00829,-0.006484,-0.004394,-0.009437,0.006796,-0.016985,-0.006991
CENPE,k562,7.0374,1.0,1.0,0.92541,0.98138,0.92541,77.02832,12.19696,6.3154,1.10422,-0.1574,3,1.1574,2.2217,97,171,-0.2242,-0.1042,-0.1341,-0.155,-0.1574,-0.1568,-0.1475,-0.0429,1.0,0.00524,-0.07081,0.16113,0.02951,0.02035,-0.04563,-0.06269,0.001666,-0.011148,0.021714,0.002344,0.001299,-0.012056,-0.009212
CENPH,k562,3.9211,8.0,8.0,1.04821,0.98493,0.98493,76.70111,10.75365,7.1326,1.08056,-0.1024,4,1.1024,2.2507,115,58,0.0376,-0.0806,-0.0972,-0.1021,-0.1024,-0.0874,-0.0723,0.0027,1.0,-0.05574,-0.12891,0.11661,-0.09963,-0.01699,-0.11262,-0.1262,-0.007151,-0.019224,0.018416,-0.01544,-0.003288,-0.020073,-0.018027
CENPK,k562,6.5415,7.0,7.0,1.02898,0.99225,0.9103,78.8185,12.69409,6.2091,1.1402,-0.1633,3,1.1633,3.4284,305,93,-0.216,-0.1402,-0.14,-0.1524,-0.1494,-0.1569,-0.1633,-0.1101,1.0,-0.04151,-0.12492,0.12355,-0.03233,-0.01297,-0.08512,-0.0792,-0.005319,-0.019331,0.017253,-0.006099,-0.003277,-0.017065,-0.010887
CENPN,k562,6.2327,1.0,1.0,0.96631,0.98628,0.96631,75.41309,11.56273,6.5221,1.02754,-0.0275,4,1.0275,1.593,18,124,0.0314,-0.0275,0.0075,0.0081,0.0062,-0.0057,-0.0172,-0.005,1.0,-0.02236,-0.09646,0.06791,-0.03715,-0.02317,-0.04358,-0.06406,-0.002191,-0.014762,0.008765,-0.006339,-0.004845,-0.009889,-0.008464
CENPT,k562,6.3562,1.0,1.0,0.97225,1.00644,0.97225,68.0062,12.45493,5.4602,1.11917,-0.1856,3,1.1856,2.3591,117,60,-0.1241,-0.1192,-0.1732,-0.1778,-0.1766,-0.1856,-0.1667,0.041,1.0,0.0889,-0.0417,0.15906,0.05208,0.00975,-0.0845,-0.116,0.014198,-0.006944,0.021822,0.006817,0.000257,-0.016397,-0.016156
CEP152,k562,5.2671,1.0,1.0,0.97413,0.99699,0.97413,82.72494,11.61907,7.1198,1.03326,-0.0563,4,1.0563,1.6254,39,149,-0.0253,-0.0333,-0.0316,-0.0555,-0.0563,-0.0204,-0.046,-0.0204,1.0,0.07259,0.00028,0.25862,-0.04052,-0.01424,-0.04605,-0.02918,0.007053,-0.001729,0.039974,-0.006218,-0.003831,-0.011646,-0.001463
CEP68,k562,7.0397,8.0,8.0,1.03119,1.00596,1.00596,79.54439,11.58358,6.867,0.93734,-0.0666,3,1.0666,2.0411,73,65,-0.1894,0.0627,0.0069,-0.0451,-0.0666,-0.0644,-0.0471,0.02,1.0,0.01923,-0.03296,0.31114,0.04899,0.01773,-0.05312,-0.11863,0.001652,-0.006559,0.044681,0.005026,0.000932,-0.013412,-0.017467
CEP85,k562,6.9395,1.0,1.0,0.90387,1.01027,0.90387,75.32552,12.21259,6.1679,1.04703,-0.1076,4,1.1076,1.7536,31,124,-0.1265,-0.047,-0.063,-0.0609,-0.0533,-0.0537,-0.0588,-0.1076,1.0,0.02028,-0.04711,0.18547,0.05018,0.00109,-0.09349,-0.07174,0.002318,-0.008028,0.02578,0.005444,-0.001332,-0.018084,-0.009429
CHAF1B,k562,3.7257,6.0,6.0,0.86737,0.87493,0.69003,83.29123,12.29533,6.7742,0.87803,0.0326,5,0.9674,4.5188,382,82,0.1318,0.122,0.2923,0.2952,0.2933,0.2897,0.2889,0.0326,1.0,0.01339,-0.05483,0.12904,0.01685,0.0655,-0.03198,0.05377,0.003113,-0.009488,0.02112,0.001903,0.008573,-0.008392,0.008584
CHCHD2,k562,6.5772,7.0,7.0,0.97281,0.99095,0.96842,75.64369,11.41886,6.6245,0.86214,0.05,4,0.95,1.931,62,81,0.0498,0.1379,0.1566,0.1576,0.1478,0.1129,0.0973,0.05,1.0,0.0024,-0.02112,0.32133,0.04768,-0.02321,-0.05614,-0.1219,-0.000282,-0.004646,0.046606,0.006479,-0.005021,-0.013855,-0.016866
CHCHD4,k562,3.6274,2.0,2.0,0.87137,0.91323,0.85541,81.12401,12.66285,6.4065,0.92703,0.058,2,0.942,2.5612,132,132,0.0081,0.073,0.0945,0.0955,0.0738,0.0777,0.058,0.0956,1.0,0.01715,-0.07589,0.1733,0.01406,0.05517,-0.06383,0.06222,0.002303,-0.012114,0.029006,0.002663,0.004455,-0.014277,0.010127
CHMP3,k562,6.6925,1.0,1.0,0.64769,0.94522,0.64769,81.72127,13.49797,6.0543,1.00891,-0.0294,4,1.0294,8.4409,732,119,-0.0052,-0.0089,0.0527,0.0667,0.0695,0.0661,0.0645,-0.0294,1.0,-0.01728,-0.0825,0.15684,-0.0341,0.02002,-0.06455,-0.06367,-0.000619,-0.01213,0.020733,-0.005169,0.002099,-0.013459,-0.007196
CHMP4B,k562,6.298,3.0,3.0,0.91218,1.00569,0.9121,83.78318,12.70034,6.5969,1.05552,-0.0941,6,1.0941,2.1469,82,68,-0.1413,-0.0555,-0.0569,-0.068,-0.0696,-0.0787,-0.0886,-0.0941,1.0,0.15728,0.0244,0.25646,0.21414,0.0457,0.03363,0.03663,0.025119,0.003235,0.036857,0.03043,0.005891,0.000921,0.006691
CHMP5,k562,6.9626,8.0,8.0,1.04602,1.00749,1.00749,68.60126,12.5501,5.4662,1.01115,-0.0299,3,1.0299,1.8376,36,90,-0.236,-0.0112,-0.0154,-0.0183,-0.0181,-0.0299,-0.0201,0.0159,1.0,0.05507,-0.00695,0.14507,0.04607,-0.03549,-0.09624,-0.13092,0.009577,-0.00249,0.021585,0.005912,-0.006719,-0.01819,-0.019628
CHMP6,k562,6.4031,6.0,6.0,0.6747,0.87062,0.55595,96.37107,13.4631,7.1582,0.72223,0.2759,2,0.7241,3.2235,203,620,0.2762,0.2778,0.2759,0.3623,0.4116,0.4432,0.5014,0.3172,1.0,-0.06184,-0.1638,0.19043,-0.12939,0.02647,-0.0321,0.01375,-0.005063,-0.02249,0.022824,-0.017135,0.002105,-0.007508,0.001645
CHMP7,k562,6.5592,7.0,7.0,1.04943,0.99719,0.993,77.12688,12.65469,6.0947,1.24987,-0.2908,5,1.2908,1.0897,2,226,-0.2474,-0.2499,-0.2725,-0.2576,-0.2632,-0.2747,-0.2908,-0.1213,1.0,-0.02153,-0.11999,0.32108,-0.02171,-0.01586,-0.10035,-0.12373,-0.002369,-0.018285,0.045201,-0.003503,-0.002694,-0.018632,-0.017369
CHORDC1,k562,7.0,7.0,7.0,0.98005,0.99788,0.93575,77.33926,11.9971,6.4465,1.20852,-0.2095,3,1.2095,1.27,4,237,-0.2124,-0.2085,-0.1943,-0.1961,-0.197,-0.1858,-0.2095,-0.1661,1.0,0.09491,0.00735,0.1687,0.04038,0.02892,-0.07466,-0.09819,0.013872,-0.000105,0.023946,0.00429,0.002532,-0.015521,-0.013892
CHTOP,k562,6.5909,8.0,8.0,1.0773,1.00292,1.00292,76.5579,12.08567,6.3346,1.03898,-0.0652,2,1.0652,1.6191,24,121,-0.1331,-0.039,-0.0652,-0.0576,-0.0499,-0.0202,-0.0159,-0.021,1.0,0.04514,0.0156,0.34593,0.07429,-0.00749,-0.05278,-0.03784,0.006384,0.00124,0.050528,0.010036,-0.002409,-0.012187,-0.005297
CIAO1,k562,5.929,8.0,8.0,1.04511,0.99156,0.99156,75.85043,13.03895,5.8172,1.19816,-0.2913,4,1.2913,1.4952,26,216,-0.2069,-0.1982,-0.208,-0.2178,-0.2202,-0.2076,-0.2003,-0.2913,1.0,-0.09048,-0.15347,0.10145,-0.00403,-0.04472,-0.12185,-0.05834,-0.01282,-0.022176,0.013134,-0.00214,-0.008117,-0.023073,-0.007313
CIAPIN1,k562,5.0122,5.0,5.0,0.76414,0.95072,0.68841,78.67529,12.74756,6.1718,0.86512,0.1349,3,0.8651,2.894,151,139,0.1977,0.1349,0.2123,0.2219,0.2404,0.2518,0.2469,0.1589,1.0,-0.01436,-0.10712,0.10855,-0.08979,0.02169,-0.01438,-0.00206,-0.001787,-0.017099,0.014375,-0.013887,0.00169,-0.006548,-0.000404
CLASRP,k562,4.5214,7.0,7.0,0.98638,0.97632,0.96976,67.59489,13.8292,4.8878,1.08727,-0.1489,2,1.1489,1.812,52,114,-0.1284,-0.0873,-0.147,-0.1489,-0.1356,-0.1204,-0.106,-0.1017,1.0,0.07314,-0.08931,0.20376,0.0128,-0.02937,-0.10841,-0.14193,0.012187,-0.012891,0.027988,0.00065,-0.006277,-0.020202,-0.018899
CLCC1,k562,6.211,3.0,3.0,0.99319,1.00281,0.97223,73.45998,11.42516,6.4297,1.03852,-0.0385,1,1.0385,2.4479,140,46,-0.0324,-0.0385,-0.0262,0.0033,0.0226,0.0476,0.0748,0.1422,1.0,0.12015,0.10542,0.31299,0.08439,0.04144,-0.03023,-0.04594,0.017907,0.014484,0.04451,0.010778,0.004226,-0.0086,-0.007192
CLK2,k562,5.9667,7.0,7.0,1.03232,0.99812,0.98605,70.68909,10.41955,6.7843,1.17728,-0.2079,3,1.2079,1.8502,55,84,-0.2783,-0.1773,-0.188,-0.2024,-0.2079,-0.2015,-0.1879,-0.1457,1.0,0.11957,0.04475,0.24051,0.04702,0.02562,-0.02645,-0.08246,0.017476,0.005159,0.035003,0.004474,0.001899,-0.007822,-0.012637
CLNS1A,k562,5.8763,1.0,1.0,0.86164,0.95964,0.86164,103.57198,12.39941,8.353,0.85893,-0.0041,2,1.0041,3.6136,324,49,-0.036,0.1411,0.1017,0.1105,0.1268,0.1382,0.1539,-0.0041,1.0,0.13581,-0.04167,0.62734,0.01007,0.08228,0.00179,-0.01902,0.020343,-0.005377,0.087184,0.000822,0.011297,-0.004324,-0.002052
CLTC,k562,5.9103,6.0,6.0,0.89376,0.91941,0.72991,107.91473,12.73294,8.4752,0.90109,0.0989,1,0.9011,2.4335,138,129,0.0843,0.0989,0.1854,0.1977,0.2053,0.2313,0.3034,0.102,1.0,-0.10356,-0.21306,0.43239,-0.10426,0.0298,-0.06704,-0.08144,-0.012453,-0.031238,0.060435,-0.015964,0.002632,-0.015506,-0.009762
CMPK1,k562,6.3369,2.0,2.0,0.91124,1.00567,0.90641,72.99497,12.88925,5.6632,0.93619,0.0396,4,0.9604,1.3794,5,148,-0.0935,0.0638,0.0591,0.0546,0.057,0.0561,0.0676,0.0396,1.0,0.10686,0.03047,0.22802,0.05872,0.00625,-0.04428,0.08063,0.013043,0.00198,0.035867,0.007908,-0.001583,-0.011901,0.012363
CNIH4,k562,6.7423,7.0,7.0,1.03586,1.01284,1.01182,81.27174,11.97339,6.7877,1.08751,-0.0875,2,1.0875,3.0101,230,65,-0.2226,-0.0875,-0.0642,-0.0601,-0.0627,-0.0626,-0.0852,0.0071,1.0,0.08241,0.00468,0.4,0.04069,0.022,-0.09824,-0.11391,0.012759,-0.000265,0.058683,0.005481,0.001348,-0.01933,-0.016773
CNN2,k562,6.8264,7.0,7.0,1.06303,1.00096,0.99284,78.61858,12.09531,6.4999,0.98664,-0.1404,5,1.1404,1.2434,3,185,-0.1496,0.0134,-0.04,-0.0778,-0.1179,-0.1321,-0.1404,-0.0739,1.0,0.12037,0.10126,0.38667,0.10332,0.05271,-0.03101,-0.06269,0.017471,0.013051,0.055021,0.013617,0.006317,-0.009244,-0.00941
CNOT1,k562,4.6883,5.0,5.0,0.63823,0.7694,0.5036,79.26642,15.23062,5.2044,0.71465,0.2853,1,0.7147,7.2417,845,202,0.2427,0.2853,0.5838,0.5865,0.5907,0.5982,0.5993,0.3254,1.0,0.01253,-0.0123,-0.09946,-0.03872,-0.02127,-0.04386,0.02503,0.003905,-0.000766,-0.0206,-0.007119,-0.004228,-0.008277,0.004291
CNOT3,k562,4.7565,5.0,4.0,0.84005,0.84108,0.601,70.39688,14.70508,4.7872,0.92601,0.074,2,0.926,4.5492,408,303,0.0929,0.074,0.4182,0.4251,0.4359,0.4428,0.4534,0.1423,1.0,0.02439,0.02592,-0.08905,-0.00842,-0.00525,-0.05263,0.01713,0.006519,0.005187,-0.017642,-0.002206,-0.001383,-0.010308,0.00282
COA5,k562,6.7532,5.0,5.0,0.98477,0.99001,0.95914,81.63016,12.1998,6.6911,1.0626,-0.1553,3,1.1553,1.3735,8,162,-0.1503,-0.0626,-0.1217,-0.1448,-0.1553,-0.1306,-0.0903,-0.0119,1.0,-0.0151,-0.05091,0.40172,0.0877,0.01466,-0.04862,-0.1684,-0.003578,-0.008449,0.059543,0.012345,0.000303,-0.01178,-0.024236
COASY,k562,7.0328,7.0,7.0,0.98072,0.98831,0.92225,70.25989,11.49634,6.1115,1.21608,-0.2325,3,1.2325,1.1697,7,241,-0.1735,-0.2161,-0.2099,-0.2273,-0.2325,-0.2094,-0.1784,0.0128,1.0,-0.07688,-0.10143,0.25159,-0.00435,0.00444,-0.05774,-0.12903,-0.010761,-0.015771,0.038387,-0.001573,-0.001139,-0.013538,-0.018803
COG4,k562,6.5856,7.0,7.0,0.99951,0.98274,0.94492,80.7245,12.90764,6.254,1.04169,-0.115,5,1.115,1.5235,19,124,-0.1031,-0.0417,-0.0511,-0.055,-0.0692,-0.0698,-0.115,-0.0033,1.0,-0.03946,-0.14948,0.32454,0.01577,-0.0022,-0.0653,-0.07169,-0.004491,-0.022013,0.045267,0.00169,-0.001424,-0.014305,-0.008575
COPE,k562,5.5965,3.0,3.0,0.94657,1.00876,0.92885,74.83748,12.43499,6.0183,1.17031,-0.1703,4,1.1703,1.6826,49,133,-0.0976,-0.1703,-0.1292,-0.1151,-0.1159,-0.1221,-0.1255,-0.0406,1.0,-0.13974,-0.1303,0.09907,-0.01772,-0.0454,-0.06098,-0.02573,-0.019694,-0.019733,0.012792,-0.004156,-0.007191,-0.013997,-0.002486
COPS2,k562,6.0368,6.0,6.0,0.94143,0.96366,0.93282,76.43144,12.83701,5.954,0.97734,0.0227,3,0.9773,3.5618,339,44,0.0557,0.0227,0.0582,0.051,0.0807,0.0932,0.1415,0.0961,1.0,-0.04164,-0.08844,0.16163,-0.03994,0.03532,-0.01101,0.02099,-0.003576,-0.013213,0.020746,-0.007193,0.003806,-0.006598,0.005186
COPS3,k562,5.8095,6.0,6.0,0.89847,0.9521,0.87798,76.02367,12.11882,6.2732,0.78685,0.1654,5,0.8346,3.2697,270,59,0.2442,0.2132,0.1689,0.1654,0.1978,0.1937,0.259,0.2228,1.0,0.0107,-0.05964,0.16249,-0.01654,0.05768,-0.01408,0.03883,0.0028,-0.009628,0.021779,-0.003775,0.006891,-0.007258,0.007355
COPS4,k562,5.7618,6.0,6.0,0.93138,0.95121,0.91,82.16806,12.65769,6.4916,0.86215,0.1261,4,0.8739,2.5857,155,253,0.2151,0.1378,0.1407,0.1261,0.1448,0.1412,0.1475,0.1381,1.0,-0.00991,-0.08091,0.07625,-0.06959,0.05383,-0.00107,0.06385,-0.000914,-0.012908,0.009717,-0.012306,0.006479,-0.005826,0.01092
COPS5,k562,5.5863,7.0,7.0,1.01034,0.98306,0.98135,81.18829,13.14181,6.1779,0.99132,0.0087,4,0.9913,2.8186,196,72,0.1048,0.0087,0.1434,0.1492,0.1139,0.1025,0.0956,0.1092,1.0,0.03979,-0.07648,0.08534,0.00054,0.08752,0.06082,0.05239,0.006184,-0.012466,0.011532,-0.001167,0.009768,0.004402,0.010718
COPS6,k562,5.9662,6.0,6.0,0.88545,0.94848,0.8332,79.93944,12.42515,6.4337,0.75131,0.1973,2,0.8027,2.5207,148,222,0.2045,0.2487,0.291,0.2912,0.3066,0.3095,0.3087,0.1973,1.0,-0.05454,-0.08157,0.14841,-0.092,-0.00707,-0.08194,0.02706,-0.006651,-0.01247,0.01779,-0.014367,-0.001839,-0.016036,0.00564
COPS8,k562,6.3331,1.0,1.0,0.91672,0.99996,0.91672,75.38751,12.82206,5.8795,1.19265,-0.1944,2,1.1944,1.8345,53,198,-0.1614,-0.1926,-0.1944,-0.1853,-0.1546,-0.1322,-0.0874,-0.0555,1.0,0.01942,-0.07905,0.17708,0.02083,0.00544,-0.0259,-0.00711,0.005621,-0.01144,0.025036,0.002001,-0.000646,-0.008493,0.000136
COQ2,k562,4.2865,1.0,1.0,0.9422,0.97572,0.9422,83.45664,12.51549,6.6683,1.15078,-0.2307,3,1.2307,2.057,71,67,-0.1706,-0.1508,-0.1935,-0.2031,-0.2307,-0.1884,-0.1354,-0.1201,1.0,-0.07034,-0.08969,0.22944,0.08439,-0.03378,-0.05334,-0.05229,-0.010402,-0.013838,0.035601,0.011308,-0.006229,-0.011948,-0.006254
COQ4,k562,6.1523,7.0,7.0,1.01493,0.99643,0.99197,90.75066,12.88453,7.0434,1.03457,-0.0865,5,1.0865,1.428,11,142,-0.148,-0.0346,0.0104,0.0095,-0.0018,-0.0282,-0.0379,-0.0865,1.0,0.07113,-0.12442,0.53356,-0.02361,0.04839,-0.01847,0.05952,0.00959,-0.019117,0.072605,-0.005461,0.004996,-0.008656,0.008456
